tid	screen_name
7.06097E+17	realDonaldTrump
7.06141E+17	realDonaldTrump
7.06201E+17	realDonaldTrump
7.06249E+17	realDonaldTrump
7.06255E+17	realDonaldTrump
7.06265E+17	realDonaldTrump
7.06275E+17	realDonaldTrump
7.06283E+17	realDonaldTrump
7.06302E+17	realDonaldTrump
7.06326E+17	realDonaldTrump
7.06329E+17	realDonaldTrump
7.06329E+17	realDonaldTrump
7.06335E+17	realDonaldTrump
7.06505E+17	realDonaldTrump
7.06584E+17	realDonaldTrump
7.06644E+17	realDonaldTrump
7.06827E+17	realDonaldTrump
7.06864E+17	realDonaldTrump
7.06867E+17	realDonaldTrump
7.06874E+17	realDonaldTrump
7.0689E+17	realDonaldTrump
7.06904E+17	realDonaldTrump
7.06937E+17	realDonaldTrump
7.06962E+17	realDonaldTrump
7.07028E+17	realDonaldTrump
7.0705E+17	realDonaldTrump
7.07177E+17	realDonaldTrump
7.07182E+17	realDonaldTrump
7.07183E+17	realDonaldTrump
7.07238E+17	realDonaldTrump
7.07305E+17	realDonaldTrump
7.07331E+17	realDonaldTrump
7.07378E+17	realDonaldTrump
7.07389E+17	realDonaldTrump
7.0739E+17	realDonaldTrump
7.0739E+17	realDonaldTrump
7.07391E+17	realDonaldTrump
7.07393E+17	realDonaldTrump
7.07395E+17	realDonaldTrump
7.07396E+17	realDonaldTrump
7.07397E+17	realDonaldTrump
7.07398E+17	realDonaldTrump
7.07471E+17	realDonaldTrump
7.07564E+17	realDonaldTrump
7.07571E+17	realDonaldTrump
7.07605E+17	realDonaldTrump
7.07626E+17	realDonaldTrump
7.07731E+17	realDonaldTrump
7.07734E+17	realDonaldTrump
7.07753E+17	realDonaldTrump
7.07939E+17	realDonaldTrump
7.07956E+17	realDonaldTrump
7.08016E+17	realDonaldTrump
7.08036E+17	realDonaldTrump
7.08083E+17	realDonaldTrump
7.08112E+17	realDonaldTrump
7.08115E+17	realDonaldTrump
7.08123E+17	realDonaldTrump
7.08135E+17	realDonaldTrump
7.08135E+17	realDonaldTrump
7.08159E+17	realDonaldTrump
7.08296E+17	realDonaldTrump
7.08321E+17	realDonaldTrump
7.08321E+17	realDonaldTrump
7.08325E+17	realDonaldTrump
7.08644E+17	realDonaldTrump
7.08683E+17	realDonaldTrump
7.08684E+17	realDonaldTrump
7.08766E+17	realDonaldTrump
7.0883E+17	realDonaldTrump
7.08853E+17	realDonaldTrump
7.0902E+17	realDonaldTrump
7.09022E+17	realDonaldTrump
7.09045E+17	realDonaldTrump
7.09142E+17	realDonaldTrump
7.09147E+17	realDonaldTrump
7.09147E+17	realDonaldTrump
7.09165E+17	realDonaldTrump
7.09168E+17	realDonaldTrump
7.09173E+17	realDonaldTrump
7.09217E+17	realDonaldTrump
7.09367E+17	realDonaldTrump
7.09387E+17	realDonaldTrump
7.09414E+17	realDonaldTrump
7.09414E+17	realDonaldTrump
7.09436E+17	realDonaldTrump
7.09474E+17	realDonaldTrump
7.09484E+17	realDonaldTrump
7.09528E+17	realDonaldTrump
7.0958E+17	realDonaldTrump
7.09581E+17	realDonaldTrump
7.09587E+17	realDonaldTrump
7.09758E+17	realDonaldTrump
7.09886E+17	realDonaldTrump
7.09887E+17	realDonaldTrump
7.09902E+17	realDonaldTrump
7.09908E+17	realDonaldTrump
7.09976E+17	realDonaldTrump
7.0998E+17	realDonaldTrump
7.10073E+17	realDonaldTrump
7.10097E+17	realDonaldTrump
7.10105E+17	realDonaldTrump
7.10117E+17	realDonaldTrump
7.10124E+17	realDonaldTrump
7.10125E+17	realDonaldTrump
7.10126E+17	realDonaldTrump
7.10133E+17	realDonaldTrump
7.10139E+17	realDonaldTrump
7.10141E+17	realDonaldTrump
7.10143E+17	realDonaldTrump
7.10159E+17	realDonaldTrump
7.1018E+17	realDonaldTrump
7.10201E+17	realDonaldTrump
7.10472E+17	realDonaldTrump
7.10474E+17	realDonaldTrump
7.10504E+17	realDonaldTrump
7.10505E+17	realDonaldTrump
7.10513E+17	realDonaldTrump
7.10567E+17	realDonaldTrump
7.10578E+17	realDonaldTrump
7.10671E+17	realDonaldTrump
7.10805E+17	realDonaldTrump
7.11004E+17	realDonaldTrump
7.11008E+17	realDonaldTrump
7.1101E+17	realDonaldTrump
7.11011E+17	realDonaldTrump
7.11016E+17	realDonaldTrump
7.11021E+17	realDonaldTrump
7.11043E+17	realDonaldTrump
7.11216E+17	realDonaldTrump
7.11269E+17	realDonaldTrump
7.11515E+17	realDonaldTrump
7.11638E+17	realDonaldTrump
7.11743E+17	realDonaldTrump
7.11907E+17	realDonaldTrump
7.11918E+17	realDonaldTrump
7.11951E+17	realDonaldTrump
7.11952E+17	realDonaldTrump
7.11953E+17	realDonaldTrump
7.11953E+17	realDonaldTrump
7.11954E+17	realDonaldTrump
7.11971E+17	realDonaldTrump
7.11978E+17	realDonaldTrump
7.12071E+17	realDonaldTrump
7.12294E+17	realDonaldTrump
7.12356E+17	realDonaldTrump
7.12372E+17	realDonaldTrump
7.12377E+17	realDonaldTrump
7.12388E+17	realDonaldTrump
7.12395E+17	realDonaldTrump
7.1244E+17	realDonaldTrump
7.12477E+17	realDonaldTrump
7.12665E+17	realDonaldTrump
7.12735E+17	realDonaldTrump
7.12735E+17	realDonaldTrump
7.12772E+17	realDonaldTrump
7.12795E+17	realDonaldTrump
7.12837E+17	realDonaldTrump
7.12845E+17	realDonaldTrump
7.1285E+17	realDonaldTrump
7.1299E+17	realDonaldTrump
7.12996E+17	realDonaldTrump
7.12998E+17	realDonaldTrump
7.12999E+17	realDonaldTrump
7.13002E+17	realDonaldTrump
7.13007E+17	realDonaldTrump
7.13019E+17	realDonaldTrump
7.13032E+17	realDonaldTrump
7.13043E+17	realDonaldTrump
7.13047E+17	realDonaldTrump
7.13075E+17	realDonaldTrump
7.13082E+17	realDonaldTrump
7.13084E+17	realDonaldTrump
7.13101E+17	realDonaldTrump
7.13102E+17	realDonaldTrump
7.13119E+17	realDonaldTrump
7.1312E+17	realDonaldTrump
7.13145E+17	realDonaldTrump
7.13169E+17	realDonaldTrump
7.13343E+17	realDonaldTrump
7.13403E+17	realDonaldTrump
7.13405E+17	realDonaldTrump
7.13409E+17	realDonaldTrump
7.13443E+17	realDonaldTrump
7.1346E+17	realDonaldTrump
7.13471E+17	realDonaldTrump
7.13559E+17	realDonaldTrump
7.13688E+17	realDonaldTrump
7.13755E+17	realDonaldTrump
7.1381E+17	realDonaldTrump
7.13853E+17	realDonaldTrump
7.13858E+17	realDonaldTrump
7.13867E+17	realDonaldTrump
7.13928E+17	realDonaldTrump
7.14091E+17	realDonaldTrump
7.14094E+17	realDonaldTrump
7.14122E+17	realDonaldTrump
7.14231E+17	realDonaldTrump
7.14265E+17	realDonaldTrump
7.144E+17	realDonaldTrump
7.14423E+17	realDonaldTrump
7.14431E+17	realDonaldTrump
7.14448E+17	realDonaldTrump
7.14457E+17	realDonaldTrump
7.14457E+17	realDonaldTrump
7.14457E+17	realDonaldTrump
7.14485E+17	realDonaldTrump
7.14491E+17	realDonaldTrump
7.14524E+17	realDonaldTrump
7.14535E+17	realDonaldTrump
7.14543E+17	realDonaldTrump
7.14554E+17	realDonaldTrump
7.14559E+17	realDonaldTrump
7.14578E+17	realDonaldTrump
7.14804E+17	realDonaldTrump
7.14836E+17	realDonaldTrump
7.14864E+17	realDonaldTrump
7.14868E+17	realDonaldTrump
7.14878E+17	realDonaldTrump
7.14891E+17	realDonaldTrump
7.14892E+17	realDonaldTrump
7.1491E+17	realDonaldTrump
7.14913E+17	realDonaldTrump
7.14915E+17	realDonaldTrump
7.14922E+17	realDonaldTrump
7.14922E+17	realDonaldTrump
7.1493E+17	realDonaldTrump
7.14935E+17	realDonaldTrump
7.14937E+17	realDonaldTrump
7.14944E+17	realDonaldTrump
7.14948E+17	realDonaldTrump
7.1495E+17	realDonaldTrump
7.14969E+17	realDonaldTrump
7.14974E+17	realDonaldTrump
7.14998E+17	realDonaldTrump
7.15126E+17	realDonaldTrump
7.15177E+17	realDonaldTrump
7.15181E+17	realDonaldTrump
7.15186E+17	realDonaldTrump
7.15188E+17	realDonaldTrump
7.15211E+17	realDonaldTrump
7.15214E+17	realDonaldTrump
7.1527E+17	realDonaldTrump
7.15273E+17	realDonaldTrump
7.15273E+17	realDonaldTrump
7.15273E+17	realDonaldTrump
7.15274E+17	realDonaldTrump
7.15276E+17	realDonaldTrump
7.15276E+17	realDonaldTrump
7.15277E+17	realDonaldTrump
7.15283E+17	realDonaldTrump
7.15303E+17	realDonaldTrump
7.15343E+17	realDonaldTrump
7.1537E+17	realDonaldTrump
7.15373E+17	realDonaldTrump
7.15551E+17	realDonaldTrump
7.15553E+17	realDonaldTrump
7.15558E+17	realDonaldTrump
7.15567E+17	realDonaldTrump
7.15614E+17	realDonaldTrump
7.1566E+17	realDonaldTrump
7.15853E+17	realDonaldTrump
7.15972E+17	realDonaldTrump
7.15974E+17	realDonaldTrump
7.15974E+17	realDonaldTrump
7.15991E+17	realDonaldTrump
7.16243E+17	realDonaldTrump
7.16331E+17	realDonaldTrump
7.16359E+17	realDonaldTrump
7.16366E+17	realDonaldTrump
7.16388E+17	realDonaldTrump
7.16404E+17	realDonaldTrump
7.16423E+17	realDonaldTrump
7.16436E+17	realDonaldTrump
7.16442E+17	realDonaldTrump
7.16455E+17	realDonaldTrump
7.1659E+17	realDonaldTrump
7.16621E+17	realDonaldTrump
7.16621E+17	realDonaldTrump
7.16622E+17	realDonaldTrump
7.16734E+17	realDonaldTrump
7.16783E+17	realDonaldTrump
7.16832E+17	realDonaldTrump
7.17015E+17	realDonaldTrump
7.17017E+17	realDonaldTrump
7.17019E+17	realDonaldTrump
7.17022E+17	realDonaldTrump
7.17024E+17	realDonaldTrump
7.17037E+17	realDonaldTrump
7.17049E+17	realDonaldTrump
7.17065E+17	realDonaldTrump
7.17077E+17	realDonaldTrump
7.1708E+17	realDonaldTrump
7.17084E+17	realDonaldTrump
7.17096E+17	realDonaldTrump
7.1717E+17	realDonaldTrump
7.17174E+17	realDonaldTrump
7.17369E+17	realDonaldTrump
7.174E+17	realDonaldTrump
7.17471E+17	realDonaldTrump
7.17513E+17	realDonaldTrump
7.17524E+17	realDonaldTrump
7.17527E+17	realDonaldTrump
7.17543E+17	realDonaldTrump
7.17738E+17	realDonaldTrump
7.17747E+17	realDonaldTrump
7.17767E+17	realDonaldTrump
7.17812E+17	realDonaldTrump
7.17824E+17	realDonaldTrump
7.17824E+17	realDonaldTrump
7.17862E+17	realDonaldTrump
7.18049E+17	realDonaldTrump
7.18127E+17	realDonaldTrump
7.18144E+17	realDonaldTrump
7.18175E+17	realDonaldTrump
7.18259E+17	realDonaldTrump
7.18269E+17	realDonaldTrump
7.18269E+17	realDonaldTrump
7.18269E+17	realDonaldTrump
7.1827E+17	realDonaldTrump
7.18385E+17	realDonaldTrump
7.1841E+17	realDonaldTrump
7.18411E+17	realDonaldTrump
7.18618E+17	realDonaldTrump
7.18628E+17	realDonaldTrump
7.18628E+17	realDonaldTrump
7.18633E+17	realDonaldTrump
7.18767E+17	realDonaldTrump
7.18771E+17	realDonaldTrump
7.18906E+17	realDonaldTrump
7.18921E+17	realDonaldTrump
7.1896E+17	realDonaldTrump
7.18993E+17	realDonaldTrump
7.18997E+17	realDonaldTrump
7.18998E+17	realDonaldTrump
7.18998E+17	realDonaldTrump
7.19001E+17	realDonaldTrump
7.19124E+17	realDonaldTrump
7.19321E+17	realDonaldTrump
7.19485E+17	realDonaldTrump
7.19485E+17	realDonaldTrump
7.19501E+17	realDonaldTrump
7.19664E+17	realDonaldTrump
7.19664E+17	realDonaldTrump
7.19665E+17	realDonaldTrump
7.19665E+17	realDonaldTrump
7.19665E+17	realDonaldTrump
7.19666E+17	realDonaldTrump
7.19667E+17	realDonaldTrump
7.19668E+17	realDonaldTrump
7.19671E+17	realDonaldTrump
7.19673E+17	realDonaldTrump
7.19673E+17	realDonaldTrump
7.19673E+17	realDonaldTrump
7.19677E+17	realDonaldTrump
7.19987E+17	realDonaldTrump
7.20263E+17	realDonaldTrump
7.20286E+17	realDonaldTrump
7.20307E+17	realDonaldTrump
7.2036E+17	realDonaldTrump
7.20368E+17	realDonaldTrump
7.20384E+17	realDonaldTrump
7.20384E+17	realDonaldTrump
7.20412E+17	realDonaldTrump
7.20579E+17	realDonaldTrump
7.2058E+17	realDonaldTrump
7.20583E+17	realDonaldTrump
7.20647E+17	realDonaldTrump
7.20684E+17	realDonaldTrump
7.20702E+17	realDonaldTrump
7.20955E+17	realDonaldTrump
7.21015E+17	realDonaldTrump
7.2103E+17	realDonaldTrump
7.21046E+17	realDonaldTrump
7.21058E+17	realDonaldTrump
7.21079E+17	realDonaldTrump
7.21084E+17	realDonaldTrump
7.21086E+17	realDonaldTrump
7.21092E+17	realDonaldTrump
7.21145E+17	realDonaldTrump
7.21145E+17	realDonaldTrump
7.21306E+17	realDonaldTrump
7.21375E+17	realDonaldTrump
7.2144E+17	realDonaldTrump
7.21451E+17	realDonaldTrump
7.21703E+17	realDonaldTrump
7.21749E+17	realDonaldTrump
7.21987E+17	realDonaldTrump
7.22151E+17	realDonaldTrump
7.22509E+17	realDonaldTrump
7.2251E+17	realDonaldTrump
7.22573E+17	realDonaldTrump
7.22573E+17	realDonaldTrump
7.22591E+17	realDonaldTrump
7.22592E+17	realDonaldTrump
7.22594E+17	realDonaldTrump
7.22599E+17	realDonaldTrump
7.226E+17	realDonaldTrump
7.22601E+17	realDonaldTrump
7.22601E+17	realDonaldTrump
7.22605E+17	realDonaldTrump
7.22607E+17	realDonaldTrump
7.22609E+17	realDonaldTrump
7.2261E+17	realDonaldTrump
7.22627E+17	realDonaldTrump
7.22629E+17	realDonaldTrump
7.22629E+17	realDonaldTrump
7.22629E+17	realDonaldTrump
7.22794E+17	realDonaldTrump
7.22805E+17	realDonaldTrump
7.22805E+17	realDonaldTrump
7.22809E+17	realDonaldTrump
7.2283E+17	realDonaldTrump
7.22832E+17	realDonaldTrump
7.22841E+17	realDonaldTrump
7.22888E+17	realDonaldTrump
7.23153E+17	realDonaldTrump
7.23162E+17	realDonaldTrump
7.23173E+17	realDonaldTrump
7.23176E+17	realDonaldTrump
7.23226E+17	realDonaldTrump
7.23492E+17	realDonaldTrump
7.23513E+17	realDonaldTrump
7.23539E+17	realDonaldTrump
7.23575E+17	realDonaldTrump
7.23626E+17	realDonaldTrump
7.23654E+17	realDonaldTrump
7.23923E+17	realDonaldTrump
7.23976E+17	realDonaldTrump
7.24218E+17	realDonaldTrump
7.24257E+17	realDonaldTrump
7.24257E+17	realDonaldTrump
7.24258E+17	realDonaldTrump
7.24606E+17	realDonaldTrump
7.24677E+17	realDonaldTrump
7.24684E+17	realDonaldTrump
7.24707E+17	realDonaldTrump
7.24992E+17	realDonaldTrump
7.24993E+17	realDonaldTrump
7.25008E+17	realDonaldTrump
7.25085E+17	realDonaldTrump
7.25137E+17	realDonaldTrump
7.25171E+17	realDonaldTrump
7.25286E+17	realDonaldTrump
7.25311E+17	realDonaldTrump
7.25371E+17	realDonaldTrump
7.25399E+17	realDonaldTrump
7.2563E+17	realDonaldTrump
7.25672E+17	realDonaldTrump
7.25713E+17	realDonaldTrump
7.25749E+17	realDonaldTrump
7.25823E+17	realDonaldTrump
7.26439E+17	realDonaldTrump
7.26458E+17	realDonaldTrump
7.26459E+17	realDonaldTrump
7.26593E+17	realDonaldTrump
7.26599E+17	realDonaldTrump
7.26599E+17	realDonaldTrump
7.27082E+17	realDonaldTrump
7.27225E+17	realDonaldTrump
7.27228E+17	realDonaldTrump
7.27231E+17	realDonaldTrump
7.27233E+17	realDonaldTrump
7.27487E+17	realDonaldTrump
7.27639E+17	realDonaldTrump
7.27659E+17	realDonaldTrump
7.27661E+17	realDonaldTrump
7.27667E+17	realDonaldTrump
7.27669E+17	realDonaldTrump
7.2767E+17	realDonaldTrump
7.27674E+17	realDonaldTrump
7.27674E+17	realDonaldTrump
7.27683E+17	realDonaldTrump
7.27685E+17	realDonaldTrump
7.27694E+17	realDonaldTrump
7.2781E+17	realDonaldTrump
7.27876E+17	realDonaldTrump
7.27883E+17	realDonaldTrump
7.27885E+17	realDonaldTrump
7.27897E+17	realDonaldTrump
7.27898E+17	realDonaldTrump
7.27905E+17	realDonaldTrump
7.27906E+17	realDonaldTrump
7.27907E+17	realDonaldTrump
7.27908E+17	realDonaldTrump
7.27913E+17	realDonaldTrump
7.27917E+17	realDonaldTrump
7.27923E+17	realDonaldTrump
7.27924E+17	realDonaldTrump
7.27936E+17	realDonaldTrump
7.27944E+17	realDonaldTrump
7.2797E+17	realDonaldTrump
7.27982E+17	realDonaldTrump
7.28003E+17	realDonaldTrump
7.28015E+17	realDonaldTrump
7.28035E+17	realDonaldTrump
7.28201E+17	realDonaldTrump
7.28216E+17	realDonaldTrump
7.2823E+17	realDonaldTrump
7.2823E+17	realDonaldTrump
7.28239E+17	realDonaldTrump
7.28242E+17	realDonaldTrump
7.28247E+17	realDonaldTrump
7.28254E+17	realDonaldTrump
7.28277E+17	realDonaldTrump
7.28301E+17	realDonaldTrump
7.28319E+17	realDonaldTrump
7.28341E+17	realDonaldTrump
7.28345E+17	realDonaldTrump
7.28349E+17	realDonaldTrump
7.28436E+17	realDonaldTrump
7.28576E+17	realDonaldTrump
7.28593E+17	realDonaldTrump
7.28595E+17	realDonaldTrump
7.28602E+17	realDonaldTrump
7.28608E+17	realDonaldTrump
7.28613E+17	realDonaldTrump
7.28629E+17	realDonaldTrump
7.2863E+17	realDonaldTrump
7.28632E+17	realDonaldTrump
7.2864E+17	realDonaldTrump
7.28643E+17	realDonaldTrump
7.28682E+17	realDonaldTrump
7.28697E+17	realDonaldTrump
7.2872E+17	realDonaldTrump
7.2878E+17	realDonaldTrump
7.28969E+17	realDonaldTrump
7.28977E+17	realDonaldTrump
7.28988E+17	realDonaldTrump
7.29049E+17	realDonaldTrump
7.29086E+17	realDonaldTrump
7.29086E+17	realDonaldTrump
7.29087E+17	realDonaldTrump
7.29087E+17	realDonaldTrump
7.29092E+17	realDonaldTrump
7.29094E+17	realDonaldTrump
7.29094E+17	realDonaldTrump
7.29189E+17	realDonaldTrump
7.29247E+17	realDonaldTrump
7.29247E+17	realDonaldTrump
7.29297E+17	realDonaldTrump
7.293E+17	realDonaldTrump
7.29319E+17	realDonaldTrump
7.29375E+17	realDonaldTrump
7.2939E+17	realDonaldTrump
7.29471E+17	realDonaldTrump
7.29609E+17	realDonaldTrump
7.29629E+17	realDonaldTrump
7.29629E+17	realDonaldTrump
7.29633E+17	realDonaldTrump
7.29646E+17	realDonaldTrump
7.29647E+17	realDonaldTrump
7.29704E+17	realDonaldTrump
7.29757E+17	realDonaldTrump
7.2992E+17	realDonaldTrump
6.95075E+17	RealJamesWoods
7.17429E+17	RealJimSnell
7.17432E+17	RealJimSnell
7.17433E+17	RealJimSnell
6.93532E+17	realKateWaters
6.87839E+17	RealKidPoker
7.01065E+17	RealKurtAngle
7.12301E+17	realmadrid
7.02373E+17	realmindynoel
6.90528E+17	realOllieTaylor
6.96062E+17	realOllieTaylor
7.12057E+17	RealRobSheridan
7.18269E+17	RealRudyGiulian
6.8666E+17	RealSheriffJoe
6.86661E+17	RealSheriffJoe
6.92093E+17	RealSheriffJoe
7.08016E+17	RealSheriffJoe
7.10876E+17	RealSheriffJoe
7.12757E+17	RealSheriffJoe
7.28703E+17	RealSmartAss47
7.29121E+17	RealSportsHBO
7.2863E+17	realtacobowl
6.95015E+17	realTonyReiss
6.95016E+17	realTonyReiss
6.95019E+17	realTonyReiss
6.9502E+17	realTonyReiss
7.06911E+17	realTrumpDonald
7.09581E+17	realwwshelton
7.0469E+17	REAsCARE
6.887E+17	reason
7.09462E+17	RebeccaBrune
7.13145E+17	RebeccaCronon
7.13149E+17	RebeccaCronon
7.17482E+17	RebeccaforReal
7.2837E+17	RebeccaGau
6.939E+17	rebeccagberg
6.93944E+17	rebeccagberg
6.99601E+17	rebeccagberg
7.04819E+17	rebeccagberg
7.22888E+17	rebeccagberg
7.22889E+17	rebeccagberg
7.05454E+17	RebeccaGratz
6.93571E+17	RebeccaHLatham
7.11352E+17	RebeccaKKatz
6.99602E+17	RebeccaNegronFL
7.0551E+17	rebeccanicolle
6.9456E+17	RebeccaShabad
6.9464E+17	RebeccaShabad
7.09822E+17	RebeccaSuarez22
7.08769E+17	RebekahAFitz
7.08771E+17	RebekahAFitz
7.15281E+17	rebekahallen
6.86694E+17	RebekahLSanders
7.02877E+17	RebekahLSanders
7.02878E+17	RebekahLSanders
7.09857E+17	RebekahLSanders
7.12377E+17	RebekahLSanders
7.21044E+17	RebekahLSanders
7.27537E+17	RebekahLSanders
7.27637E+17	RebekahLSanders
7.29008E+17	RebekahLSanders
7.29008E+17	RebekahLSanders
7.29028E+17	RebekahLSanders
7.12667E+17	rebekahwarren
7.19906E+17	rebekahwarren
7.25326E+17	rebekahwarren
7.20062E+17	rebelak
7.0291E+17	RebelMouse
7.20694E+17	rebleib15
7.20695E+17	rebleib15
7.09811E+17	rebmoti
7.2659E+17	rebmoti
6.87456E+17	rec54
6.8961E+17	rec54
6.92525E+17	rec54
7.10253E+17	recarter44Rick
7.10277E+17	recarter44Rick
7.27638E+17	recobbforazrep
7.0808E+17	RecorderPurcell
7.11953E+17	RecorderPurcell
7.12012E+17	RecorderPurcell
7.1244E+17	RecorderPurcell
7.12446E+17	RecorderPurcell
7.12667E+17	RecorderPurcell
7.127E+17	RecorderPurcell
7.14507E+17	RecorderPurcell
7.14511E+17	RecorderPurcell
7.14515E+17	RecorderPurcell
7.14524E+17	RecorderPurcell
7.14524E+17	RecorderPurcell
7.15598E+17	RecorderPurcell
7.23665E+17	RecorderPurcell
7.2367E+17	RecorderPurcell
7.02128E+17	RecordJournal
7.08282E+17	RecordJournal
6.89431E+17	Record_Journal
7.03335E+17	Record_Journal
7.10166E+17	Record_Journal
7.10457E+17	Record_Journal
7.19875E+17	Record_Journal
7.22119E+17	Record_Journal
6.83452E+17	RectorSun
6.86598E+17	RectorSun
6.92438E+17	RectorSun
6.95702E+17	RectorSun
7.09436E+17	RECusack
7.11142E+17	RECusack
7.16293E+17	RECusack
7.26106E+17	Recycling_CM
6.91472E+17	red77angelluis
7.01514E+17	RedAlert
7.06591E+17	RedAlert
7.1338E+17	RedAlert
6.97461E+17	redbank_nj
6.89984E+17	redcloud_scribe
6.95694E+17	redcloud_scribe
6.90588E+17	RedCross
7.03611E+17	RedCross
7.13529E+17	redeyechicago
6.94363E+17	Redistrict
7.04834E+17	Redistrict
7.10914E+17	Redistrict
6.85135E+17	RedlandRoyals
6.86183E+17	redletter99
7.00454E+17	redletterdave
6.8928E+17	RedMaryland
6.8928E+17	RedMaryland
7.18628E+17	redneckgp
7.03774E+17	RedNoVA8
6.85554E+17	RedPawRelief
7.20553E+17	RedPawRelief
6.92582E+17	RedRockDems
7.19629E+17	RedSox
6.9401E+17	RedState
7.07461E+17	RedState
7.08123E+17	RedState
7.12342E+17	RedState
7.12623E+17	RedState
7.12765E+17	RedState
7.16769E+17	RedState
7.19355E+17	RedState
7.24245E+17	RedState
7.26106E+17	RedState
6.92437E+17	redsteeze
6.92792E+17	redsteeze
7.17374E+17	ReedAbelson
7.18467E+17	reedfrich
6.84184E+17	reesehanneman
7.08675E+17	reeverk
7.08675E+17	reeverk
7.08677E+17	reeverk
7.07593E+17	ReevesVA
7.07596E+17	ReevesVA
6.8485E+17	ReganWV
6.86548E+17	ReganWV
6.87413E+17	ReganWV
6.90185E+17	ReganWV
6.90186E+17	ReganWV
6.90189E+17	ReganWV
6.90233E+17	ReganWV
6.91654E+17	ReganWV
6.94532E+17	ReganWV
6.96785E+17	ReganWV
6.98218E+17	ReganWV
6.99284E+17	ReganWV
6.99707E+17	ReganWV
7.02198E+17	ReganWV
7.04414E+17	ReganWV
7.0689E+17	ReganWV
7.07758E+17	ReganWV
7.08362E+17	ReganWV
7.09185E+17	ReganWV
7.10569E+17	ReganWV
7.12302E+17	ReganWV
7.12305E+17	ReganWV
7.12307E+17	ReganWV
7.20628E+17	ReganWV
7.02542E+17	RegentU
7.13026E+17	reggiebicha
7.13026E+17	reggiebicha
6.92802E+17	ReggieThomasKY
6.93458E+17	Reggie_Abraham
6.9282E+17	reginaldbolding
6.92856E+17	reginaldbolding
6.9317E+17	reginaldbolding
6.9828E+17	reginaldbolding
6.99377E+17	reginaldbolding
7.05187E+17	reginaldbolding
7.08456E+17	reginaldbolding
7.18136E+17	reginaldbolding
7.21095E+17	reginaldbolding
7.23597E+17	reginaldbolding
7.27698E+17	reginaldbolding
7.29822E+17	reginaldbolding
7.15582E+17	RegionalPlan
7.15583E+17	RegionalPlan
7.19594E+17	registerguard
6.84462E+17	Register_Herald
6.84474E+17	Register_Herald
7.02956E+17	Reg_Solutions
7.04498E+17	REHoffmeyer
7.1086E+17	REHoffmeyer
6.86758E+17	reidepstein
6.89607E+17	reidepstein
6.9024E+17	reidepstein
6.94372E+17	reidepstein
7.02378E+17	reidepstein
7.04498E+17	reidepstein
7.09012E+17	reidepstein
7.12343E+17	reidepstein
7.17115E+17	reidepstein
7.17145E+17	reidepstein
7.17493E+17	reidepstein
7.226E+17	reidepstein
7.24677E+17	reidepstein
7.25391E+17	reidepstein
7.27229E+17	reidepstein
7.27883E+17	reidepstein
7.27888E+17	reidepstein
7.13922E+17	ReidForgrave
7.01038E+17	reidhopkins
7.16405E+17	reidribble
7.16681E+17	reidribble
7.02178E+17	reillyadam
7.06818E+17	reillyadam
7.20711E+17	reillyadam
6.84038E+17	Reince
6.85086E+17	Reince
6.87809E+17	Reince
6.88345E+17	Reince
6.88914E+17	Reince
6.92376E+17	Reince
6.92813E+17	Reince
6.92822E+17	Reince
6.92923E+17	Reince
6.93099E+17	Reince
6.93989E+17	Reince
6.95253E+17	Reince
6.95577E+17	Reince
6.9855E+17	Reince
6.9865E+17	Reince
6.98657E+17	Reince
6.99435E+17	Reince
7.01183E+17	Reince
7.02331E+17	Reince
7.03766E+17	Reince
7.06582E+17	Reince
7.06867E+17	Reince
7.07903E+17	Reince
7.08108E+17	Reince
7.09765E+17	Reince
7.09923E+17	Reince
7.10292E+17	Reince
7.10858E+17	Reince
7.10922E+17	Reince
7.10982E+17	Reince
7.11961E+17	Reince
7.12287E+17	Reince
7.12438E+17	Reince
7.12645E+17	Reince
7.1298E+17	Reince
7.14125E+17	Reince
7.14548E+17	Reince
7.15616E+17	Reince
7.17507E+17	Reince
7.17721E+17	Reince
7.17804E+17	Reince
7.19E+17	Reince
7.2289E+17	Reince
7.23198E+17	Reince
7.23527E+17	Reince
7.23528E+17	Reince
7.23695E+17	Reince
7.25353E+17	Reince
7.2718E+17	Reince
7.27203E+17	Reince
7.28715E+17	Reince
7.09745E+17	RelaxFrank
7.29772E+17	ReliantBryant96
7.00004E+17	rembert
6.91767E+17	RenataSotoTN
6.9492E+17	RenataSotoTN
6.94972E+17	RenataSotoTN
6.95706E+17	RenataSotoTN
6.96781E+17	RenataSotoTN
6.96784E+17	RenataSotoTN
6.96838E+17	RenataSotoTN
7.02937E+17	Rendon63rd
7.04795E+17	Rendon63rd
7.05482E+17	Rendon63rd
7.05482E+17	Rendon63rd
7.0693E+17	Rendon63rd
7.06939E+17	Rendon63rd
7.15611E+17	Rendon63rd
7.16658E+17	Rendon63rd
6.84867E+17	renee21
7.16368E+17	reneeelisegolds
7.02681E+17	reneekad
6.86649E+17	ReneeKET
6.8666E+17	ReneeKET
6.86917E+17	ReneeKET
6.87658E+17	ReneeKET
6.89924E+17	ReneeKET
6.90193E+17	ReneeKET
6.92407E+17	ReneeKET
6.95362E+17	ReneeKET
6.96821E+17	ReneeKET
6.97522E+17	ReneeKET
6.97844E+17	ReneeKET
7.00371E+17	ReneeKET
